Drug Name,Condition,Company,Is_Allowed
Dornase Alfa,Chronic Pulmonary Disorder,MOO,0
Elexacaftor- Tezacaftor-Ivacaftor,Chronic Pulmonary Disorder,MOO,0
Esbriet,Chronic Pulmonary Disorder,MOO,0
Ivacaftor,Chronic Pulmonary Disorder,MOO,0
Lumacaftor-Ivacaftor,Chronic Pulmonary Disorder,MOO,0
Nintedanib,Chronic Pulmonary Disorder,MOO,0
Nintedanib Esylate,Chronic Pulmonary Disorder,MOO,0
Nucala,Chronic Pulmonary Disorder,MOO,0
OFEV,Chronic Pulmonary Disorder,MOO,0
Pirfenidone,Chronic Pulmonary Disorder,MOO,0
Aranesp,Chronic Renal Failure,NEWERA,0
Darbepoetin Alfa,Chronic Renal Failure,NEWERA,0
Aclidinium,Chronic Respiratory Condition,AETNA,1
Advair,Chronic Respiratory Condition,AETNA,1
Airmir,Chronic Respiratory Condition,AETNA,1
Albuterol,Chronic Respiratory Condition,AETNA,1
Albuterol And Ipratropium,Chronic Respiratory Condition,AETNA,1
Anoro Elipta,Chronic Respiratory Condition,AETNA,1
Atrovent,Chronic Respiratory Condition,AETNA,1
Breo Ellipta,Chronic Respiratory Condition,AETNA,1
Bricanyl,Chronic Respiratory Condition,AETNA,1
Budesonide And Formoterol,Chronic Respiratory Condition,AETNA,1
Combivent,Chronic Respiratory Condition,AETNA,1
Fluticasone And Salmeterol,Chronic Respiratory Condition,AETNA,1
Fluticasone And Vilanterol,Chronic Respiratory Condition,AETNA,1
"Fluticasone, Umeclidiniium And Vilanterol",Chronic Respiratory Condition,AETNA,1
Foradil,Chronic Respiratory Condition,AETNA,1
Formoterol,Chronic Respiratory Condition,AETNA,1
Glycopyrrolate,Chronic Respiratory Condition,AETNA,1
Incruse,Chronic Respiratory Condition,AETNA,1
Indacaterol,Chronic Respiratory Condition,AETNA,1
Ipratropium,Chronic Respiratory Condition,AETNA,1
Olodaterol,Chronic Respiratory Condition,AETNA,1
Onbrez,Chronic Respiratory Condition,AETNA,1
Salmeterol,Chronic Respiratory Condition,AETNA,1
Seebri,Chronic Respiratory Condition,AETNA,1
Serevent,Chronic Respiratory Condition,AETNA,1
Spiriva,Chronic Respiratory Condition,AETNA,1
Striverdi,Chronic Respiratory Condition,AETNA,1
Symbicort,Chronic Respiratory Condition,AETNA,1
Tiotropium,Chronic Respiratory Condition,AETNA,1
Trelegy,Chronic Respiratory Condition,AETNA,1
Tudorza,Chronic Respiratory Condition,AETNA,1
Umeclidinium,Chronic Respiratory Condition,AETNA,1
Umeclidinium And Vilanterol,Chronic Respiratory Condition,AETNA,1
Ventolin,Chronic Respiratory Condition,AETNA,1
Aldactone,Cirrhosis,AETNA,1
Bumetanide,Cirrhosis,AETNA,1
Bumex,Cirrhosis,AETNA,1
Carospir,Cirrhosis,AETNA,1
Demadex,Cirrhosis,AETNA,1
Doxercalciferol,Cirrhosis,AETNA,1
Edecrin,Cirrhosis,AETNA,1
Ethacrynic Acid,Cirrhosis,AETNA,1
Furosemide,Cirrhosis,AETNA,1
Lasix,Cirrhosis,AETNA,1
Spironolactone,Cirrhosis,AETNA,1
Spironolactone,Cirrhosis,AETNA,0
Torsemide,Cirrhosis,AETNA,1
Wellferon,Cirrhosis,AETNA,0
Calcifediol,CKD,AETNA,0
Calcitriol,CKD,AETNA,0
Cinacalcet,CKD,AETNA,0
Doxercalciferol,CKD,AETNA,0
Paricalcitol,CKD,AETNA,0
Rayaldee,CKD,AETNA,0
Rocaltrol,CKD,AETNA,0
Zemplar,CKD,AETNA,0
Accupril,Congestive Heart Failure,AETNA,0
Aceon,Congestive Heart Failure,AETNA,0
Aldactone,Congestive Heart Failure,AETNA,1
Altace,Congestive Heart Failure,AETNA,0
Atacand,Congestive Heart Failure,AETNA,0
Bisoprolol,Congestive Heart Failure,AETNA,0
Bumetanide > 1.5mv QD,Congestive Heart Failure,MAN,0
Bumetanide,Congestive Heart Failure,AETNA,0
Bumex,Congestive Heart Failure,AETNA,0
Calan,Congestive Heart Failure,AETNA,0
Candesartan,Congestive Heart Failure,AETNA,0
Capoten,Congestive Heart Failure,AETNA,0
Captopril,Congestive Heart Failure,AETNA,0
Cardoxin,Congestive Heart Failure,AETNA,0
Carospir,Congestive Heart Failure,AETNA,0
Carvedilol,Congestive Heart Failure,AETNA,0
Coreg,Congestive Heart Failure,AETNA,0
Coumadin,Congestive Heart Failure,AETNA,0
Cozaar,Congestive Heart Failure,AETNA,0
Demadex,Congestive Heart Failure,AETNA,0
Digitek,Congestive Heart Failure,AETNA,0
Digox,Congestive Heart Failure,AETNA,0
Digoxin,Congestive Heart Failure,AETNA,0
Diovan,Congestive Heart Failure,AETNA,0
Doxercalciferol,Congestive Heart Failure,AETNA,1
Edecrin,Congestive Heart Failure,AETNA,0
Enalapril,Congestive Heart Failure,AETNA,0
Entresto,Congestive Heart Failure,AETNA,0
Eplerenone,Congestive Heart Failure,AETNA,0
Ethacrynic Acid,Congestive Heart Failure,AETNA,0
Fosinopril,Congestive Heart Failure,AETNA,0
Furosemide,Congestive Heart Failure,AETNA,0
Indapamide,Congestive Heart Failure,AETNA,1
Inspra,Congestive Heart Failure,AETNA,0
Ivabradine,Congestive Heart Failure,AETNA,0
Lanoxicaps,Congestive Heart Failure,AETNA,0
Lanoxin,Congestive Heart Failure,AETNA,0
Lasix,Congestive Heart Failure,AETNA,0
Lisinopril,Congestive Heart Failure,AETNA,0
Losartan,Congestive Heart Failure,AETNA,0
Lozol,Congestive Heart Failure,AETNA,0
Mavik,Congestive Heart Failure,AETNA,0
Metolazone,Congestive Heart Failure,AETNA,0
Metoprolol,Congestive Heart Failure,AETNA,0
Monopril,Congestive Heart Failure,AETNA,0
Mykrox,Congestive Heart Failure,AETNA,0
Natrecor,Congestive Heart Failure,MAN,0
Nesiritide,Congestive Heart Failure,ACE,0
Nesirtide,Congestive Heart Failure,MAN,0
Netrecor,Congestive Heart Failure,ACE,0
Perindopril,Congestive Heart Failure,AETNA,0
Prinivil,Congestive Heart Failure,AETNA,0
Qbrelis,Congestive Heart Failure,AETNA,0
Quinapril,Congestive Heart Failure,AETNA,0
Ramipril,Congestive Heart Failure,AETNA,0
Sacubitril And Valsartan,Congestive Heart Failure,AETNA,0
Samsca,Congestive Heart Failure,AETNA,0
Spironolactone,Congestive Heart Failure,AETNA,0
Tolvaptan,Congestive Heart Failure,AETNA,0
Toprol,Congestive Heart Failure,AETNA,0
Torsemide,Congestive Heart Failure,MAN,0
Torsemide,Congestive Heart Failure,AETNA,0
Trandolapril,Congestive Heart Failure,AETNA,0
Valsartan,Congestive Heart Failure,AETNA,0
Valsartan + Sacubitril,Congestive Heart Failure,AETNA,0
Vasotec,Congestive Heart Failure,AETNA,0
Verapamil,Congestive Heart Failure,AETNA,1
Verelan,Congestive Heart Failure,AETNA,1
Warfarin,Congestive Heart Failure,AETNA,0
Zaroxolyn,Congestive Heart Failure,AETNA,0
Zebeta,Congestive Heart Failure,AETNA,0
Zestril,Congestive Heart Failure,AETNA,0
Jantoven,Congestive Heart Failure Back To Top,AETNA,0
Accuneb,COPD,MOO,0
Aclidinium,COPD,AETNA,1
Advair,COPD,AETNA,1
Advair Diskus,COPD,MEDICO,0
Advair Diskus 250/50,COPD,NEWERA,0
Airmir,COPD,AETNA,1
Albuterol,COPD,AETNA,1
Albuterol,COPD,MEDICO,0
Albuterol And Ipratropium,COPD,AETNA,1
Albuterol And Ipratropium,COPD,ACE,0
Anoro Elipta,COPD,AETNA,1
Anoro Ellipta,COPD,MOO,0
Anoro Ellipta,COPD,NEWERA,0
Arformoterol,COPD,NEWERA,0
Atrovent,COPD,ACE,0
Atrovent,COPD,AETNA,1
Atrovent,COPD,MEDICO,0
Bevespi Aerosphere,COPD,MOO,0
Bevespi Aerosphere,COPD,NEWERA,0
Breo,COPD,MEDICO,0
Breo,COPD,MOO,0
Breo Ellipta,COPD,AETNA,1
Breo Ellipta,COPD,NEWERA,0
Breztri Aerosphere,COPD,MOO,0
Bricanyl,COPD,AETNA,1
Brovana,COPD,MAN,0
Brovana,COPD,MOO,0
Brovana,COPD,NEWERA,0
Budesonide And Formoterol,COPD,AETNA,1
Combivent,COPD,AETNA,1
Combivent,COPD,MEDICO,0
Combivent Respimat,COPD,ACE,0
Daliresp,COPD,MAN,0
Daliresp,COPD,MOO,0
DuoNeb,COPD,ACE,0
DuoNeb,COPD,MAN,0
DuoNeb,COPD,MOO,0
DuoNeb,COPD,NEWERA,0
Fasenra,COPD,MOO,0
Fluticasone And Salmeterol,COPD,AETNA,1
Fluticasone And Vilanterol,COPD,AETNA,1
"Fluticasone, Umeclidiniium And Vilanterol",COPD,AETNA,1
Foradil,COPD,AETNA,1
Formoterol,COPD,AETNA,1
Glycopyrrolate,COPD,AETNA,1
Incruse,COPD,AETNA,1
Incruse Ellipta,COPD,MOO,0
Incruse Ellipta,COPD,NEWERA,0
Indacaterol,COPD,AETNA,1
Inhaler,COPD,MAN,0
Ipratropium,COPD,ACE,0
Ipratropium,COPD,AETNA,1
Ipratropium,COPD,MEDICO,0
Kaftrio,COPD,MOO,0
Kalydeco,COPD,MOO,0
Nebulizer Solution,COPD,MAN,0
Olodaterol,COPD,AETNA,1
Onbrez,COPD,AETNA,1
Oxygen,COPD,ACE,0
Pirespa,COPD,MOO,0
Proair,COPD,MEDICO,0
Promethazine HCL,COPD,AETNA,1
Pulmicort,COPD,MEDICO,0
Roflumilast,COPD,MAN,0
Salmeterol,COPD,AETNA,1
Seebri,COPD,AETNA,1
Serevent,COPD,AETNA,1
Spiriva,COPD,ACE,0
Spiriva,COPD,AETNA,1
Spiriva,COPD,MEDICO,0
Spiriva Respimat,COPD,NEWERA,0
Stiolto Respimat,COPD,MOO,0
Striverdi,COPD,AETNA,1
Symbicort,COPD,AETNA,1
Symbicort,COPD,MEDICO,0
Symdeko,COPD,MOO,0
Theophylline,COPD,ACE,0
Tiotropium,COPD,ACE,0
Tiotropium,COPD,AETNA,1
Tregelgy Ellipta,COPD,MOO,0
Trelegy,COPD,AETNA,1
Trikafta,COPD,MOO,0
Tudorza,COPD,AETNA,1
Tudorza,COPD,MOO,0
Turdorza,COPD,NEWERA,0
Umeclidinium,COPD,AETNA,1
Umeclidinium And Vilanterol,COPD,AETNA,1
Vargatef,COPD,MOO,0
Ventolin,COPD,AETNA,1
Xopenex,COPD,MEDICO,0
Balsalazide Disodium,Crohn's Disease,MEDICO,0
Budesonide,Crohn's Disease,MEDICO,0
Colazal,Crohn's Disease,MEDICO,0
Delzicol,Crohn's Disease,MEDICO,0
Giazo,Crohn's Disease,MEDICO,0
Humira,Crohn's Disease,MEDICO,0
Infliximab,Crohn's Disease,MEDICO,0
Mercaptopurine,Crohn's Disease,MEDICO,0
Purinethol,Crohn's Disease,MEDICO,0
Remicade,Crohn's Disease,MEDICO,0
Cotazym,Cystic Fibrosis,AETNA,0
Creon,Cystic Fibrosis,AETNA,0
Dygase,Cystic Fibrosis,AETNA,0
Encron-10,Cystic Fibrosis,AETNA,0
Ilozyme,Cystic Fibrosis,AETNA,0
Kutrase,Cystic Fibrosis,AETNA,0
Ku-Zyme,Cystic Fibrosis,AETNA,0
Lapase,Cystic Fibrosis,AETNA,0
Lipram,Cystic Fibrosis,AETNA,0
Palcaps,Cystic Fibrosis,AETNA,0
Panase,Cystic Fibrosis,AETNA,0
Pancrease,Cystic Fibrosis,AETNA,0
Pancreaze,Cystic Fibrosis,AETNA,0
Pancrecarb,Cystic Fibrosis,AETNA,0
Pancrelipase,Cystic Fibrosis,AETNA,0
Pancron D/R,Cystic Fibrosis,AETNA,0
Pangestyme,Cystic Fibrosis,AETNA,0
Panocaps,Cystic Fibrosis,AETNA,0
Panokase,Cystic Fibrosis,AETNA,0
Pertzye,Cystic Fibrosis,AETNA,0
Plaretase,Cystic Fibrosis,AETNA,0
Protilase,Cystic Fibrosis,AETNA,0
Ultrase,Cystic Fibrosis,AETNA,0
Ultresa,Cystic Fibrosis,AETNA,1
Viokace,Cystic Fibrosis,AETNA,0
Viokase,Cystic Fibrosis,AETNA,0
Vio-Moore,Cystic Fibrosis,AETNA,0
Zenpep,Cystic Fibrosis,AETNA,0
Zymase,Cystic Fibrosis,AETNA,0
Valcyte,Cytomegalovirus,MOO,0
Aducanumab,Dementia,NEWERA,0
Aduhelm,Dementia,NEWERA,0
Aricept,Dementia,ACE,0
Aricept,Dementia,MOO,0
Aricept,Dementia,NEWERA,0
Aricept ODT,Dementia,MAN,0
Cerefolin,Dementia,MAN,0
Cerefolin,Dementia,MOO,0
Cognex,Dementia,ACE,0
Cognex,Dementia,MAN,0
Cognex,Dementia,MOO,0
Cognex,Dementia,NEWERA,0
Deapril-ST,Dementia,NEWERA,0
Donepezil,Dementia,ACE,0
Donepezil,Dementia,MAN,0
Donepezil,Dementia,NEWERA,0
Enfolast,Dementia,NEWERA,0
Ergoloid Mesylates,Dementia,MAN,0
Ergoloid Mesylates,Dementia,MAN,0
Ergoloid Mesylates,Dementia,MOO,0
Ergoloid Mesylates,Dementia,ACE,0
Etravirine,Dementia,NEWERA,0
Exelon,Dementia,ACE,0
Exelon,Dementia,AETNA,0
Exelon,Dementia,MAN,0
Exelon,Dementia,MEDICO,0
Exelon,Dementia,MOO,0
Exelon,Dementia,NEWERA,0
Galantamine,Dementia,ACE,0
Galantamine,Dementia,MOO,0
Hydergine,Dementia,ACE,0
Hydergine,Dementia,MAN,0
Hydergine,Dementia,MOO,0
Intelence,Dementia,NEWERA,0
Mellaril,Dementia,ACE,0
Memantine,Dementia,ACE,0
Memantine,Dementia,MEDICO,0
Memantine,Dementia,NEWERA,0
Metrifonate,Dementia,MAN,0
Metrifonate,Dementia,MOO,0
Namenda,Dementia,ACE,0
Namenda,Dementia,MEDICO,0
Namenda,Dementia,NEWERA,0
Provenge,Dementia,MAN,0
Razadyne,Dementia,ACE,0
Razadyne,Dementia,MEDICO,0
Razadyne,Dementia,MOO,0
Reminyl,Dementia,ACE,0
Reminyl,Dementia,MEDICO,0
Reminyl,Dementia,MOO,0
Rivastigmine,Dementia,ACE,0
Rivastigmine,Dementia,MAN,0
Rivastigmine,Dementia,MEDICO,0
Rivastigmine,Dementia,MOO,0
Rivastigmine,Dementia,NEWERA,0
Sipuleucel-T,Dementia,MAN,0
Tacrine,Dementia,ACE,0
Tacrine,Dementia,MAN,0
Tacrine,Dementia,NEWERA,0
Thioridazine,Dementia,ACE,0
Selegiline,Depression,MEDICO,0
Humalog,Diabetes,MEDICO,0
Humulin,Diabetes,MEDICO,0
Insulin,Diabetes,MOO,0
Insulin,Diabetes,NEWERA,0
Lantus,Diabetes,MEDICO,0
Levemir,Diabetes,MEDICO,0
Novolin,Diabetes,MEDICO,0
Novolog,Diabetes,MEDICO,0
Tanzeum,Diabetes,MEDICO,0
Toujeo,Diabetes,MEDICO,0
Insulin > 50 units per day,Diabetes Mellitus,ACE,0
Dapagliflozin,Diabetes with Kidney Disease,MOO,0
Farxiga,Diabetes with Kidney Disease,MOO,0
Finerenone,Diabetes with Kidney Disease,MOO,0
Kerendia,Diabetes with Kidney Disease,MOO,0
Aflibercept,Diabetic Retinopathy,NEWERA,0
Eylea,Diabetic Retinopathy,NEWERA,0
Lucentis,Diabetic Retinopathy,NEWERA,0
Ranibizumab,Diabetic Retinopathy,NEWERA,0
Cinacalcet,Dialysis May Also Treat Cancer,AETNA,0
Paricalcitol,Dialysis/Kidney Disease,AETNA,0
Zemplar,Dialysis/Kidney Disease,AETNA,0
Antabus,Drug Abuse,MOO,0
Antabuse,Drug Abuse,MOO,0
Campral,Drug Abuse,MOO,0
Depade,Drug Abuse,MOO,0
Nalmefene,Drug Abuse,MOO,0
Vivitrol,Drug Abuse,MOO,0
Aclidinium,Emphysema,AETNA,1
Advair,Emphysema,AETNA,1
Airmir,Emphysema,AETNA,1
Albuterol,Emphysema,AETNA,1
Albuterol And Ipratropium,Emphysema,AETNA,1
Albuterol And Ipratropium,Emphysema,ACE,0
Anoro Elipta,Emphysema,AETNA,1
Atrovent,Emphysema,ACE,0
Atrovent,Emphysema,AETNA,1
Breo Ellipta,Emphysema,AETNA,1
Bricanyl,Emphysema,AETNA,1
Budesonide And Formoterol,Emphysema,AETNA,1
Combivent,Emphysema,AETNA,1
Combivent Respimat,Emphysema,ACE,0
DuoNeb,Emphysema,ACE,0
Fluticasone And Salmeterol,Emphysema,AETNA,1
Fluticasone And Vilanterol,Emphysema,AETNA,1
"Fluticasone, Umeclidiniium And Vilanterol",Emphysema,AETNA,1
Foradil,Emphysema,AETNA,1
Formoterol,Emphysema,AETNA,1
Glycopyrrolate,Emphysema,AETNA,1
Incruse,Emphysema,AETNA,1
Indacaterol,Emphysema,AETNA,1
Ipratropium,Emphysema,ACE,0
Ipratropium,Emphysema,AETNA,1
Olodaterol,Emphysema,AETNA,1
Onbrez,Emphysema,AETNA,1
Oxygen,Emphysema,ACE,0
Promethazine HCL,Emphysema,AETNA,1
Salmeterol,Emphysema,AETNA,1
Seebri,Emphysema,AETNA,1
Serevent,Emphysema,AETNA,1
Spiriva,Emphysema,ACE,0
Spiriva,Emphysema,AETNA,1
Striverdi,Emphysema,AETNA,1
Symbicort,Emphysema,AETNA,1
Theophylline,Emphysema,ACE,0
Tiotropium,Emphysema,ACE,0
Tiotropium,Emphysema,AETNA,1
Trelegy,Emphysema,AETNA,1
Tudorza,Emphysema,AETNA,1
Umeclidinium,Emphysema,AETNA,1
Umeclidinium And Vilanterol,Emphysema,AETNA,1
Ventolin,Emphysema,AETNA,1
Razadyne ER,Galantamine,MAN,0
Reminyl,Galantamine,MAN,0
Furosemide,Heart Disease,MAN,0
Furosemide (>60mg/day),Heart Disease,ACE,0
Lasix,Heart Disease,ACE,0
Lasix >60mg QD,Heart Disease,MAN,0
Lasix And Furosemide (>60mg/day),Heart Disease,MOO,0
Carvedilol,Heart Disorder,AETNA,0
Coreg,Heart Disorder,AETNA,0
AZT,Hepatitis,ACE,0
Interferon,Hepatitis,ACE,0
Interferon,Hepatitis,MOO,0
Interferon Alfa-2B,Hepatitis,AETNA,0
Retrovir,Hepatitis,ACE,0
ZDV,Hepatitis,ACE,0
Zidovudine,Hepatitis,ACE,0
Harvoni,Hepatitis C,MEDICO,0
Interferon,Hepatitis C,MEDICO,0
Pegintron,Hepatitis C,MEDICO,0
3TC,HIV,MAN,0
Abacavir,HIV,ACE,0
Abacavir,HIV,MAN,0
Abavavir,HIV,MAN,0
AL-721,HIV,ACE,0
Aptivus,HIV,ACE,0
Aptivus,HIV,MAN,0
Aptivus,HIV,MOO,0
Atazanavir,HIV,ACE,0
Atripla,HIV,ACE,0
Atripla,HIV,MAN,0
Atripla,HIV,MOO,0
AZT,HIV,ACE,0
AZT,HIV,MAN,0
Combivir,HIV,MAN,0
Combivir,HIV,MOO,0
Coviracil,HIV,ACE,0
Crixivan,HIV,ACE,0
Crixivan,HIV,MAN,0
Crixivan,HIV,MOO,0
D4T,HIV,ACE,0
Darunavir,HIV,ACE,0
DDC,HIV,ACE,0
DDI,HIV,ACE,0
Delavirdine,HIV,ACE,0
Delavirdine,HIV,MAN,0
Didanosine,HIV,ACE,0
Didanosine,HIV,MAN,0
Disoproxil,HIV,MAN,0
Efavirenz,HIV,MAN,0
Emtricitabine,HIV,ACE,0
Emtricitabine,HIV,MAN,0
Emtricitabine,HIV,MAN,0
Emtricitabine And Tenofovir,HIV,ACE,0
Emtriva,HIV,MAN,0
Emtriva,HIV,MOO,0
Emtrivia,HIV,ACE,0
Enfuvirtide,HIV,MAN,0
Epivir,HIV,MAN,0
Epivir,HIV,MAN,0
Epivir,HIV,MOO,0
Epoetin Alfa,HIV,ACE,0
Epogen,HIV,ACE,0
Eprex,HIV,ACE,0
Fortovase,HIV,ACE,0
Fosamprenavir,HIV,ACE,0
Fosamprenavir,HIV,MAN,0
Foscarnet,HIV,ACE,0
Foscavir,HIV,ACE,0
Fuzeon,HIV,MAN,0
Fuzeon,HIV,MOO,0
Hivid,HIV,ACE,0
IDV,HIV,ACE,0
Indinavir,HIV,ACE,0
Indinavir,HIV,MAN,0
Interferon,HIV,ACE,0
Interferon Alfa-2A,HIV,ACE,0
Invirase,HIV,ACE,0
Invirase,HIV,MAN,0
Kaletra,HIV,ACE,0
Kaletra,HIV,MAN,0
Kaletra,HIV,MOO,0
Lamivudine,HIV,MAN,0
"Lamivudine, Zidovudine And Abacavir",HIV,ACE,0
Lexiva,HIV,ACE,0
Lexiva,HIV,MAN,0
Lexiva,HIV,MOO,0
Lopinavir,HIV,ACE,0
Lopinavir,HIV,MAN,0
Maraviroc,HIV,ACE,0
Maraviroc,HIV,MEDICO,0
Nelfinavir,HIV,ACE,0
Nelfinavir,HIV,MAN,0
Nelfinavir,HIV,MAN,0
Neupro,HIV,MAN,0
Nevirapine,HIV,ACE,0
Nevirapine,HIV,MAN,0
Norvir,HIV,ACE,0
Norvir,HIV,MOO,0
Novir,HIV,MAN,0
Prednisone > 10mg QD,HIV,MAN,0
Prezista,HIV,ACE,0
Prezista,HIV,MOO,0
Procrit,HIV,ACE,0
Procrit,HIV,MEDICO,0
Rescriptor,HIV,ACE,0
Rescriptor,HIV,MAN,0
Rescriptor,HIV,MOO,0
Retrovir,HIV,ACE,0
Reyataz,HIV,ACE,0
Reyataz,HIV,MOO,0
Ritonavir,HIV,ACE,0
Ritonavir,HIV,MAN,0
Roferon-A,HIV,ACE,0
Rotigotin,HIV,MAN,0
Saquinavir,HIV,ACE,0
Saquinavir,HIV,MAN,0
Selzentry,HIV,ACE,0
Selzentry,HIV,MOO,0
Stavudine,HIV,ACE,0
Stavudine,HIV,MAN,0
Sustiva,HIV,MAN,0
Tenofovir,HIV,ACE,0
Tenofovir,HIV,MAN,0
Tipranavir,HIV,ACE,0
Tipranivir,HIV,MAN,0
Trizivir,HIV,ACE,0
Trizivir,HIV,MAN,0
Trizivir,HIV,MOO,0
Truvada,HIV,ACE,0
Truvada,HIV,MAN,0
Valcyte,HIV,ACE,0
Valcyte,HIV,MOO,0
Valganiciclovir,HIV,ACE,0
Varicept,HIV,MAN,0
Videx,HIV,ACE,0
Videx,HIV,MAN,0
Videx,HIV,MOO,0
Viracept,HIV,ACE,0
Viracept,HIV,MAN,0
Viracept,HIV,MOO,0
Viramune,HIV,ACE,0
Viramune,HIV,MAN,0
Viread,HIV,ACE,0
Viread,HIV,MAN,0
Viread,HIV,MOO,0
Zalcitabine,HIV,ACE,0
ZDV,HIV,ACE,0
Zerit,HIV,ACE,0
Zerit,HIV,MAN,0
Zerit,HIV,MOO,0
Ziagen,HIV,ACE,0
Ziagen,HIV,MAN,0
Ziagen,HIV,MOO,0
Zidovudine,HIV,ACE,0
Zidovudine,HIV,MAN,0
Gleostine,Hodgkin's Disease,MAN,0
Lomustine,Hodgkin's Disease,MAN,0
Reclast,Hypercalcemia Caused By Cancer,ACE,0
Zoledronic Acid,Hypercalcemia Caused By Cancer,ACE,0
Zometa,Hypercalcemia Caused By Cancer,ACE,0
Zoledronic Acid,Hypercalcemia due to Cancer,MAN,0
Zometa,Hypercalcemia due to Cancer,MAN,0
Zometa,Hypercalcemia in Cancer,MOO,0
Prednisone,Immune and Lung Disorders,MEDICO,0
Azasan,Immunosuppression,MOO,0
Cytoxan,Immunosuppression,MOO,0
Endoxan,Immunosuppression,MOO,0
Imuran,Immunosuppression,MOO,0
Neoral,Immunosuppression,MOO,0
Cilostazol,Intermittent Claudication,MEDICO,0
Pentoxifylline,Intermittent Claudication,MEDICO,0
Pletal,Intermittent Claudication,MEDICO,0
Trental,Intermittent Claudication,MEDICO,0
Amiodarone,Irregular Heartbeat,NEWERA,0
Apixaban,Irregular Heartbeat,AETNA,0
Atenolol + Blood Thinner,Irregular Heartbeat,AETNA,0
Calan + Blood Thinner,Irregular Heartbeat,AETNA,0
Cardioquin + Blood Thinner,Irregular Heartbeat,AETNA,0
Coumadin,Irregular Heartbeat,AETNA,0
Covera + Blood Thinner,Irregular Heartbeat,AETNA,0
Digitek,Irregular Heartbeat,AETNA,0
Digox,Irregular Heartbeat,AETNA,0
Digoxin,Irregular Heartbeat,AETNA,0
Dutoprol + Blood Thinner,Irregular Heartbeat,AETNA,0
Eliquis,Irregular Heartbeat,AETNA,0
Flecainide,Irregular Heartbeat,NEWERA,0
Inderal + Blood Thinner,Irregular Heartbeat,AETNA,0
Innopran + Blood Thinner,Irregular Heartbeat,AETNA,0
Isoptin + Blood Thinner,Irregular Heartbeat,AETNA,0
Jantoven,Irregular Heartbeat,AETNA,0
Lanoxicaps,Irregular Heartbeat,AETNA,0
Lanoxin,Irregular Heartbeat,AETNA,0
Lopressor + Blood Thinner,Irregular Heartbeat,AETNA,0
Metoprolol + Blood Thinner,Irregular Heartbeat,AETNA,0
Pacerone,Irregular Heartbeat,NEWERA,0
Propranolol + Blood Thinner,Irregular Heartbeat,AETNA,0
Quin-G + Blood Thinner,Irregular Heartbeat,AETNA,0
Quinidex + Blood Thinner,Irregular Heartbeat,AETNA,0
Quinidine + Blood Thinner,Irregular Heartbeat,AETNA,0
Quinora + Blood Thinner,Irregular Heartbeat,AETNA,0
Savaysa,Irregular Heartbeat,AETNA,0
Tambocor,Irregular Heartbeat,NEWERA,0
Tenormin + Blood Thinner,Irregular Heartbeat,AETNA,0
Toprol + Blood Thinner,Irregular Heartbeat,AETNA,0
Verapamil + Blood Thinner,Irregular Heartbeat,AETNA,0
Verelan + Blood Thinner,Irregular Heartbeat,AETNA,0
Warfarin,Irregular Heartbeat,AETNA,0
Xarelto,Irregular Heartbeat,AETNA,0
Aldactone,Kidney Disease,AETNA,1
Bumetanide,Kidney Disease,AETNA,0
Bumex,Kidney Disease,AETNA,0
Calcifediol,Kidney Disease,AETNA,0
Calcitriol,Kidney Disease,AETNA,0
Capoten,Kidney Disease,AETNA,0
Capoten,Kidney Disease,AETNA,1
Captopril,Kidney Disease,AETNA,0
Captopril,Kidney Disease,AETNA,1
Carospir,Kidney Disease,AETNA,1
Cozaar,Kidney Disease,AETNA,0
Demadex,Kidney Disease,AETNA,0
Doxercalciferol,Kidney Disease,AETNA,0
Doxercalciferol,Kidney Disease,AETNA,1
Edecrin,Kidney Disease,AETNA,0
Ethacrynic Acid,Kidney Disease,AETNA,0
Furosemide,Kidney Disease,AETNA,0
Lasix,Kidney Disease,AETNA,0
Losartan,Kidney Disease,AETNA,0
Prednisone,Kidney Disease,AETNA,0
Spironolactone,Kidney Disease,AETNA,1
Spironolactone,Kidney Disease,AETNA,0
Torsemide,Kidney Disease,AETNA,0
Rayaldee,Kidney Disease/Kidney Disease Requiring Dialysis,AETNA,0
Rocaltrol,Kidney Disease/Kidney Disease Requiring Dialysis,AETNA,0
Calcifediol,Kidney Failure,AETNA,0
Calcitriol,Kidney Failure,AETNA,0
Cinacalcet,Kidney Failure,AETNA,0
Epoetin Alfa,Kidney Failure,MAN,0
Epogen,Kidney Failure,MAN,0
Epogen,Kidney Failure,MOO,0
Paricalcitol,Kidney Failure,AETNA,0
Procrit,Kidney Failure,MOO,0
Rayaldee,Kidney Failure,AETNA,0
Rocaltrol,Kidney Failure,AETNA,0
Zemplar,Kidney Failure,AETNA,0
Darunavir,Kidney Failure & HIV,MAN,0
Prezista,Kidney Failure & HIV,MAN,0
Doxercalciferol,Kidney Failure Requiring Dialysis,AETNA,0
Hectorol,Kidney Failure Requiring Dialysis,AETNA,0
Azasan,Kidney Transplant,ACE,0
Azathioprine,Kidney Transplant,ACE,0
Chlorambucil,Kidney Transplant,ACE,0
Imuran,Kidney Transplant,ACE,0
Leukeran,Kidney Transplant,ACE,0
Arsenic Trioxide,Leukemia,NEWERA,0
Chlorambucil,Leukemia,MAN,0
Gleevec,Leukemia,MEDICO,0
Hydroxyurea,Leukemia,MOO,0
